Date,Open,High,Low,Close,Adj Close,Volume
2022-06-23,5.000000,5.040000,4.960000,5.010000,5.010000,1604700
2022-06-24,5.000000,5.040000,5.000000,5.030000,5.030000,999000
2022-06-27,5.030000,5.070000,5.010000,5.020000,5.020000,1381700
2022-06-28,5.120000,5.140000,5.040000,5.050000,5.050000,1816400
2022-06-29,5.110000,5.130000,5.080000,5.110000,5.110000,1277600
2022-06-30,5.050000,5.150000,5.050000,5.130000,5.130000,1102000
2022-07-01,5.100000,5.150000,5.060000,5.140000,5.140000,1155400
2022-07-05,5.080000,5.080000,5.020000,5.070000,5.070000,1216300
2022-07-06,4.890000,4.890000,4.790000,4.850000,4.850000,1797200
2022-07-07,4.820000,4.840000,4.800000,4.830000,4.830000,1033800
2022-07-08,4.800000,4.840000,4.790000,4.810000,4.810000,925400
2022-07-11,4.790000,4.870000,4.790000,4.830000,4.830000,1084800
2022-07-12,4.800000,4.900000,4.800000,4.850000,4.850000,1095000
2022-07-13,4.830000,4.890000,4.830000,4.860000,4.860000,725700
2022-07-14,4.750000,4.790000,4.730000,4.770000,4.770000,899300
2022-07-15,4.750000,4.760000,4.720000,4.750000,4.750000,1010600
2022-07-18,4.730000,4.760000,4.710000,4.720000,4.720000,1107300
2022-07-19,4.760000,4.810000,4.760000,4.770000,4.770000,1059700
2022-07-20,4.720000,4.730000,4.650000,4.660000,4.660000,1200200
2022-07-21,4.600000,4.630000,4.570000,4.600000,4.600000,880700
2022-07-22,4.520000,4.550000,4.490000,4.500000,4.500000,1012700
2022-07-25,4.600000,4.640000,4.590000,4.610000,4.610000,1173200
2022-07-26,4.550000,4.560000,4.520000,4.530000,4.530000,1018000
2022-07-27,4.550000,4.560000,4.480000,4.550000,4.550000,1158100
2022-07-28,4.490000,4.500000,4.420000,4.450000,4.450000,1018600
2022-07-29,4.450000,4.510000,4.450000,4.500000,4.500000,1356900
2022-08-01,4.460000,4.470000,4.360000,4.380000,4.380000,1728100
2022-08-02,4.430000,4.450000,4.380000,4.400000,4.400000,1349800
2022-08-03,4.360000,4.370000,4.330000,4.350000,4.350000,1387200
2022-08-04,4.320000,4.340000,4.290000,4.330000,4.330000,1979800
2022-08-05,4.400000,4.430000,4.390000,4.430000,4.430000,1355800
2022-08-08,4.410000,4.420000,4.360000,4.380000,4.380000,2264300
2022-08-09,4.430000,4.470000,4.410000,4.440000,4.440000,1782300
2022-08-10,4.450000,4.460000,4.400000,4.420000,4.420000,1133600
2022-08-11,4.470000,4.470000,4.430000,4.430000,4.430000,778400
2022-08-12,4.420000,4.430000,4.390000,4.430000,4.430000,1393200
2022-08-15,4.370000,4.380000,4.320000,4.340000,4.340000,1407900
2022-08-16,4.410000,4.460000,4.410000,4.430000,4.430000,1903200
2022-08-17,4.360000,4.370000,4.330000,4.340000,4.340000,1194600
2022-08-18,4.370000,4.370000,4.300000,4.330000,4.330000,1509000
2022-08-19,4.290000,4.290000,4.250000,4.260000,4.260000,1149000
2022-08-22,4.270000,4.270000,4.230000,4.240000,4.240000,2520600
2022-08-23,4.250000,4.270000,4.200000,4.220000,4.220000,1813600
2022-08-24,4.160000,4.170000,4.130000,4.150000,4.150000,1519300
2022-08-25,4.150000,4.180000,4.140000,4.170000,4.170000,905400
2022-08-26,4.160000,4.170000,4.090000,4.090000,4.090000,1495000
2022-08-29,4.120000,4.140000,4.100000,4.120000,4.120000,1340800
2022-08-30,4.140000,4.140000,4.080000,4.100000,4.100000,1452500
2022-08-31,4.100000,4.130000,4.070000,4.080000,4.080000,1452700
2022-09-01,4.090000,4.100000,4.060000,4.100000,4.100000,1687600
2022-09-02,4.090000,4.140000,4.050000,4.050000,4.050000,1254800
2022-09-06,4.000000,4.010000,3.940000,3.940000,3.940000,1621800
2022-09-07,3.940000,3.960000,3.920000,3.940000,3.940000,1942400
2022-09-08,3.840000,3.870000,3.800000,3.820000,3.820000,2125700
2022-09-09,3.910000,3.920000,3.890000,3.900000,3.900000,1079300
2022-09-12,3.930000,3.980000,3.930000,3.940000,3.940000,1843500
2022-09-13,3.930000,3.960000,3.840000,3.840000,3.840000,2072800
2022-09-14,3.870000,3.900000,3.860000,3.860000,3.860000,1511800
2022-09-15,3.860000,3.880000,3.810000,3.810000,3.810000,1726300
2022-09-16,3.800000,3.850000,3.780000,3.830000,3.830000,1369100
2022-09-19,3.800000,3.850000,3.800000,3.840000,3.840000,1257200
2022-09-20,3.780000,3.780000,3.730000,3.730000,3.730000,1639600
2022-09-21,3.620000,3.630000,3.540000,3.570000,3.570000,2057200
2022-09-22,3.610000,3.620000,3.570000,3.570000,3.570000,1434900
2022-09-23,3.510000,3.520000,3.470000,3.490000,3.490000,1494500
2022-09-26,3.390000,3.420000,3.340000,3.350000,3.350000,2420700
2022-09-27,3.360000,3.390000,3.330000,3.350000,3.350000,3222000
2022-09-28,3.250000,3.350000,3.240000,3.330000,3.330000,2316700
2022-09-29,3.230000,3.250000,3.190000,3.240000,3.240000,3127900
2022-09-30,3.240000,3.280000,3.240000,3.240000,3.240000,2228700
2022-10-03,3.340000,3.390000,3.320000,3.370000,3.370000,1912500
2022-10-04,3.400000,3.460000,3.400000,3.440000,3.440000,2163100
2022-10-05,3.310000,3.340000,3.280000,3.310000,3.310000,1559300
2022-10-06,3.280000,3.290000,3.230000,3.230000,3.230000,1358400
2022-10-07,3.230000,3.250000,3.200000,3.230000,3.230000,1581900
2022-10-10,3.220000,3.230000,3.190000,3.190000,3.190000,1965900
2022-10-11,3.200000,3.220000,3.170000,3.180000,3.180000,1915400
2022-10-12,3.150000,3.160000,3.130000,3.150000,3.150000,1822500
2022-10-13,3.100000,3.200000,3.100000,3.200000,3.200000,2079000
2022-10-14,3.200000,3.210000,3.150000,3.180000,3.180000,2091300
2022-10-17,3.240000,3.270000,3.230000,3.260000,3.260000,1522400
2022-10-18,3.290000,3.310000,3.270000,3.300000,3.300000,2453900
2022-10-19,3.300000,3.320000,3.290000,3.310000,3.310000,1941600
2022-10-20,3.210000,3.270000,3.200000,3.230000,3.230000,1682700
2022-10-21,3.170000,3.210000,3.160000,3.200000,3.200000,1309000
2022-10-24,3.220000,3.240000,3.200000,3.220000,3.220000,1793800
2022-10-25,3.200000,3.360000,3.200000,3.300000,3.300000,3064900
2022-10-26,3.300000,3.330000,3.290000,3.330000,3.330000,1882700
2022-10-27,3.290000,3.330000,3.270000,3.280000,3.280000,1569400
2022-10-28,3.350000,3.410000,3.350000,3.410000,3.410000,1341800
2022-10-31,3.410000,3.460000,3.390000,3.450000,3.450000,1807600
2022-11-01,3.510000,3.530000,3.450000,3.470000,3.470000,1845700
2022-11-02,3.480000,3.560000,3.470000,3.470000,3.470000,1542600
2022-11-03,3.410000,3.440000,3.400000,3.420000,3.420000,1142300
2022-11-04,3.580000,3.650000,3.550000,3.650000,3.650000,1034400
2022-11-07,3.580000,3.620000,3.560000,3.610000,3.610000,1317300
2022-11-08,3.650000,3.690000,3.640000,3.680000,3.680000,1606600
2022-11-09,3.630000,3.660000,3.610000,3.610000,3.610000,1015300
2022-11-10,3.730000,3.750000,3.690000,3.710000,3.710000,1086700
2022-11-11,3.720000,3.740000,3.690000,3.730000,3.730000,764900
2022-11-14,3.750000,3.790000,3.750000,3.750000,3.750000,1080100
2022-11-15,3.720000,3.720000,3.670000,3.670000,3.670000,1580200
2022-11-16,3.630000,3.660000,3.620000,3.650000,3.650000,612513
